Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
3,1,1.0,0.550578,1.714845,0.128,0.0,1.0,12,20150429
3,1,1.0,0.842636,1.688099,0.128,1.0,1.0,12,20150429
3,0,0.0,0.950447,1.194813,0.512,0.0,1.0,12,20150429
3,0,0.0,0.495056,1.941509,0.256,1.0,1.0,12,20150429
3,1,0.0,0.0,3.301297,0.032,0.0,0.0,12,20150429
3,0,0.0,0.207942,2.608057,0.128,0.0,1.0,12,20150429
3,0,0.0,0.755361,1.58154,0.256,0.0,1.0,12,20150429
3,1,1.0,0.107737,1.568049,0.064,1.0,1.0,12,20150429
3,1,1.0,0.60762,2.648054,0.512,0.0,1.0,12,20150429
3,0,0.0,0.311949,2.194615,0.256,0.0,1.0,12,20150429
3,1,1.0,0.354351,1.688107,0.128,0.0,1.0,12,20150429
3,1,1.0,0.957102,2.448001,0.512,0.0,1.0,12,20150429
3,1,1.0,0.614466,1.794564,0.032,1.0,1.0,12,20150429
3,0,0.0,0.926299,0.954685,0.512,0.0,1.0,12,20150429
3,1,1.0,0.900439,1.221419,0.512,1.0,1.0,12,20150429
3,0,1.0,0.172005,3.074691,0.0,1.0,0.0,12,20150429
3,0,0.0,0.726649,1.714676,0.0,1.0,1.0,12,20150429
3,0,0.0,0.964898,0.888041,0.512,1.0,1.0,12,20150429
3,1,1.0,0.816777,0.88817,0.128,0.0,1.0,12,20150429
3,0,1.0,0.763917,0.927977,0.0,0.0,0.0,12,20150429
3,0,0.0,0.723607,0.727979,0.128,1.0,1.0,12,20150429
3,0,0.0,0.750417,1.088059,0.128,0.0,1.0,12,20150429
3,0,0.0,0.849481,1.154709,0.032,1.0,1.0,12,20150429
3,1,0.0,0.920785,1.18144,0.0,1.0,0.0,12,20150429
3,1,1.0,0.842826,0.674762,0.512,1.0,1.0,12,20150429
3,0,0.0,0.089673,2.368029,0.064,1.0,1.0,12,20150429
3,0,0.0,0.608951,1.621345,0.0,1.0,1.0,12,20150429
3,0,0.0,0.862981,0.861334,0.0,0.0,1.0,12,20150429
3,0,0.0,0.924017,0.754657,0.512,1.0,1.0,12,20150429
3,1,1.0,0.88751,1.501461,0.128,1.0,1.0,12,20150429
3,0,1.0,0.568641,0.941366,0.128,0.0,0.0,12,20150429
3,1,1.0,0.950066,0.701348,0.512,1.0,1.0,12,20150429
3,0,0.0,0.966989,0.728175,0.512,1.0,1.0,12,20150429
3,1,1.0,0.895496,1.888061,0.512,0.0,1.0,12,20150429
3,0,0.0,0.870967,1.034722,0.256,0.0,1.0,12,20150429
3,0,0.0,0.012476,3.114613,0.032,0.0,1.0,12,20150429
3,0,0.0,0.387626,0.288122,0.064,0.0,1.0,12,20150429
3,0,1.0,0.436302,1.328031,0.064,1.0,0.0,12,20150429
3,1,1.0,0.159265,1.528154,0.064,1.0,1.0,12,20150429
3,1,1.0,0.709537,0.728061,0.256,1.0,1.0,12,20150429
3,1,1.0,0.17942,1.621369,0.032,0.0,1.0,12,20150429
3,1,1.0,0.64717,1.381557,0.0,0.0,1.0,12,20150429
3,0,0.0,0.808981,1.328058,0.256,1.0,1.0,12,20150429
3,1,0.0,0.578339,1.968129,0.032,1.0,0.0,12,20150429
3,1,1.0,0.544874,1.501389,0.064,0.0,1.0,12,20150429
3,1,1.0,0.958433,0.754787,0.512,0.0,1.0,12,20150429
3,0,0.0,0.726649,0.954741,0.256,1.0,1.0,12,20150429
3,1,1.0,0.076363,2.434746,0.032,0.0,1.0,12,20150429
3,0,0.0,0.62055,1.421439,0.032,0.0,1.0,12,20150429
3,1,1.0,0.404549,1.514395,0.064,0.0,1.0,12,20150429
3,1,1.0,0.681966,1.194661,0.032,0.0,1.0,12,20150429
3,1,1.0,0.531944,1.101614,0.256,0.0,1.0,12,20150429
3,1,1.0,0.879524,0.794562,0.256,0.0,1.0,12,20150429
3,0,0.0,0.006391,4.194583,0.128,1.0,1.0,12,20150429
3,1,0.0,0.208322,2.114857,0.032,1.0,0.0,12,20150429
3,0,0.0,0.669036,1.128113,0.032,0.0,1.0,12,20150429
3,1,1.0,0.703642,2.061337,0.0,0.0,1.0,12,20150429
3,0,0.0,0.792629,0.621342,0.256,0.0,1.0,12,20150429
3,1,1.0,0.790727,0.634988,0.064,0.0,1.0,12,20150429
3,1,1.0,0.0,2.114695,0.0,0.0,1.0,12,20150429
3,0,0.0,0.926869,1.368293,0.512,0.0,1.0,12,20150429
3,0,0.0,0.0,2.408526,0.0,0.0,1.0,12,20150429
3,1,1.0,0.711438,1.035141,0.256,0.0,1.0,12,20150429
3,1,1.0,0.79434,1.195019,0.256,1.0,1.0,12,20150429
3,1,1.0,0.267266,2.327694,0.128,0.0,1.0,12,20150429
3,0,1.0,0.716192,0.768147,0.032,1.0,0.0,12,20150429
3,0,1.0,0.947404,1.101342,0.064,1.0,0.0,12,20150429
3,0,1.0,0.09918,1.608076,0.064,0.0,0.0,12,20150429
3,1,1.0,0.926109,0.72805,0.512,1.0,1.0,12,20150429
3,0,0.0,0.000877,2.008223,0.032,1.0,1.0,12,20150429
3,1,1.0,0.671888,1.247986,0.128,1.0,1.0,12,20150429
3,1,0.0,0.002208,1.981488,0.0,1.0,0.0,12,20150429
3,1,0.0,0.308717,1.114808,0.032,1.0,0.0,12,20150429
3,0,1.0,0.303964,1.234649,0.064,0.0,0.0,12,20150429
3,1,1.0,0.657248,1.634759,0.064,1.0,1.0,12,20150429
3,1,1.0,0.925538,0.848152,0.256,1.0,1.0,12,20150429
3,0,1.0,0.649832,0.914575,0.032,1.0,0.0,12,20150429
3,1,1.0,0.798903,0.821563,0.256,1.0,1.0,12,20150429
3,0,0.0,0.859559,0.728243,0.512,0.0,1.0,12,20150429
3,0,0.0,0.704403,1.954847,0.128,0.0,1.0,12,20150429
3,1,1.0,0.626445,1.328081,0.064,1.0,1.0,12,20150429
3,1,1.0,0.667515,1.440888,0.256,0.0,1.0,13,20150429
3,0,0.0,0.84758,0.941396,0.512,0.0,1.0,13,20150429
3,0,0.0,0.09861,2.981515,0.256,1.0,1.0,13,20150429
3,0,0.0,0.0718,2.208269,0.0,0.0,1.0,13,20150429
3,0,0.0,0.381351,1.354818,0.128,1.0,1.0,13,20150429
3,0,1.0,0.320886,1.834573,0.064,0.0,0.0,13,20150429
3,0,1.0,0.719994,0.781394,0.256,1.0,0.0,13,20150429
3,0,0.0,0.603057,1.074836,0.064,1.0,1.0,13,20150429
3,0,0.0,0.382682,1.621466,0.128,0.0,1.0,13,20150429
3,1,1.0,0.413295,1.114619,0.032,0.0,1.0,13,20150429
3,1,1.0,0.707825,0.768117,0.256,1.0,1.0,13,20150429
3,0,1.0,0.852904,1.674561,0.064,0.0,0.0,13,20150429
3,1,1.0,0.938468,1.167911,0.512,1.0,1.0,13,20150429
3,0,1.0,0.452084,1.26146,0.0,1.0,0.0,13,20150429
3,0,0.0,0.4865,1.381465,0.032,1.0,1.0,13,20150429
3,1,1.0,0.283428,1.554783,0.0,0.0,1.0,13,20150429
3,1,1.0,0.679684,1.101368,0.128,1.0,1.0,13,20150429
3,1,1.0,0.962045,1.741223,0.512,0.0,1.0,13,20150429
3,0,1.0,0.592789,2.074619,0.032,1.0,0.0,13,20150429
3,0,0.0,0.408922,1.781504,0.0,0.0,1.0,13,20150429
3,0,1.0,0.212695,2.008423,0.128,1.0,0.0,13,20150429
3,1,0.0,0.306625,2.034797,0.032,0.0,0.0,13,20150429
3,0,0.0,0.167251,1.727806,0.128,0.0,1.0,13,20150429
3,0,0.0,1.0,1.274794,0.512,1.0,1.0,13,20150429
3,0,0.0,0.64717,1.40806,0.128,0.0,1.0,13,20150429
3,0,1.0,0.399985,2.101231,0.128,0.0,0.0,13,20150429
3,0,0.0,0.896637,1.114814,0.512,0.0,1.0,13,20150429
3,1,1.0,0.816777,0.848006,0.512,0.0,1.0,13,20150429
3,1,1.0,0.451514,1.194519,0.256,1.0,1.0,13,20150429
3,1,1.0,1.0,1.941386,0.256,0.0,1.0,13,20150429
3,0,0.0,0.377548,1.021376,0.256,0.0,1.0,13,20150429
3,0,0.0,0.234371,1.341434,0.032,0.0,1.0,13,20150429
3,0,0.0,0.912608,0.75476,0.512,0.0,1.0,13,20150429
3,1,1.0,0.966229,0.661502,0.256,1.0,1.0,13,20150429
3,0,0.0,0.489922,0.928183,0.032,1.0,1.0,13,20150429
3,1,1.0,0.666755,0.741527,0.064,1.0,1.0,13,20150429
3,1,1.0,0.881805,1.194661,0.128,1.0,1.0,13,20150429
3,1,1.0,0.671318,2.661381,0.128,0.0,1.0,13,20150429
3,1,1.0,0.894545,1.315664,0.032,1.0,1.0,13,20150429
3,1,1.0,0.617698,1.341575,0.128,1.0,1.0,13,20150429
3,1,1.0,0.479655,0.674721,0.064,0.0,1.0,13,20150429
3,0,0.0,0.532704,2.07479,0.0,0.0,1.0,13,20150429
3,0,1.0,0.372415,1.141337,0.064,0.0,0.0,13,20150429
3,0,1.0,0.40702,1.274209,0.064,0.0,0.0,13,20150429
3,1,1.0,0.251484,1.674822,0.128,0.0,1.0,13,20150429
3,1,1.0,0.346175,1.261493,0.128,0.0,1.0,13,20150429
3,0,0.0,0.311379,2.74142,0.256,0.0,1.0,13,20150429
3,1,1.0,0.769622,0.608161,0.512,1.0,1.0,13,20150429
3,1,1.0,0.432119,1.221463,0.064,0.0,1.0,13,20150429
3,1,1.0,0.616367,1.248199,0.256,0.0,1.0,13,20150429
3,1,1.0,0.844347,0.888211,0.512,0.0,1.0,13,20150429
3,1,1.0,0.922306,1.421262,0.512,1.0,1.0,13,20150429
3,0,0.0,0.78046,1.261455,0.512,1.0,1.0,13,20150429
3,0,0.0,0.167822,2.008021,0.0,1.0,1.0,13,20150429
3,1,1.0,0.495817,0.768068,0.032,1.0,1.0,13,20150429
3,1,1.0,0.07199,1.754803,0.0,1.0,1.0,13,20150429
3,1,1.0,0.348267,0.99466,0.064,1.0,1.0,13,20150429
3,1,0.0,0.157554,4.034615,0.0,1.0,0.0,13,20150429
3,0,1.0,0.022933,1.794617,0.032,0.0,0.0,13,20150429
3,0,0.0,0.958433,0.848076,0.512,1.0,1.0,13,20150429
3,0,0.0,0.772093,0.928082,0.256,0.0,1.0,13,20150429
3,1,1.0,0.712199,0.75476,0.512,0.0,1.0,13,20150429
3,1,1.0,0.760114,1.301406,0.032,1.0,1.0,13,20150429
3,1,1.0,0.840164,0.63465,0.064,1.0,1.0,13,20150429
3,1,1.0,0.505894,0.754716,0.256,0.0,1.0,13,20150429
3,1,1.0,0.132836,2.314699,0.0,0.0,1.0,13,20150429
3,1,1.0,0.0,2.141311,0.064,0.0,1.0,13,20150429
3,0,1.0,0.183603,1.688046,0.256,1.0,0.0,13,20150429
3,1,1.0,0.399225,1.154923,0.0,0.0,1.0,13,20150429
3,1,0.0,0.131695,2.341734,0.064,0.0,0.0,13,20150429
3,0,0.0,0.373746,1.674819,0.0,1.0,1.0,13,20150429
3,0,1.0,0.292555,1.474861,0.032,0.0,0.0,13,20150429
3,1,1.0,0.880665,0.954732,0.512,1.0,1.0,13,20150429
3,0,0.0,0.893594,1.194726,0.064,1.0,1.0,13,20150429
3,0,0.0,0.157744,1.821447,0.064,1.0,1.0,13,20150429
3,0,0.0,0.078075,2.354796,0.0,0.0,1.0,13,20150429
3,1,1.0,0.304534,1.847908,0.128,1.0,1.0,13,20150429
3,1,1.0,0.588036,1.247939,0.0,1.0,1.0,13,20150429
3,1,1.0,0.201667,1.327997,0.064,1.0,1.0,13,20150429
3,1,1.0,0.703832,1.27467,0.032,1.0,1.0,13,20150429
3,0,1.0,0.779699,1.034567,0.032,0.0,0.0,13,20150429
3,0,1.0,0.890932,0.728183,0.256,1.0,0.0,13,20150429
3,1,1.0,0.238174,1.221207,0.032,0.0,1.0,13,20150429
3,1,1.0,0.628156,0.928112,0.0,1.0,1.0,13,20150429
3,1,0.0,0.179801,1.221433,0.032,0.0,0.0,13,20150429
3,1,1.0,0.934855,0.821326,0.256,1.0,1.0,13,20150429
3,1,1.0,0.697177,0.77998,0.128,0.0,1.0,13,20150429
3,1,1.0,0.744142,0.914824,0.0,0.0,1.0,13,20150429
3,0,1.0,0.178089,2.701409,0.0,1.0,0.0,13,20150429
3,0,1.0,0.753269,0.701464,0.032,1.0,0.0,13,20150429
3,0,0.0,0.130174,2.354842,0.128,1.0,1.0,13,20150429
3,0,0.0,0.602296,0.968296,0.256,0.0,1.0,13,20150429
3,0,0.0,0.769051,0.621336,0.512,1.0,1.0,13,20150429
3,0,0.0,0.146906,1.834711,0.128,1.0,1.0,13,20150429
3,0,0.0,0.925348,0.834751,0.512,0.0,1.0,13,20150429
3,0,0.0,0.242167,2.43475,0.064,1.0,1.0,13,20150429
3,1,1.0,0.38021,1.773612,0.064,0.0,1.0,14,20150429
3,1,1.0,0.224864,1.767951,0.0,0.0,1.0,14,20150429
3,0,0.0,0.68748,0.675221,0.0,1.0,1.0,14,20150429
3,1,1.0,0.747375,0.861328,0.0,0.0,1.0,14,20150429
3,0,0.0,0.478704,0.768053,0.0,1.0,1.0,14,20150429
3,1,1.0,0.776657,0.86141,0.128,1.0,1.0,14,20150429
3,1,1.0,0.910707,0.714846,0.512,1.0,1.0,14,20150429
3,1,1.0,0.187596,1.368039,0.064,0.0,1.0,14,20150429
3,0,0.0,0.979158,0.981547,0.512,0.0,1.0,14,20150429
3,1,1.0,0.314041,1.341402,0.256,0.0,1.0,14,20150429
3,1,1.0,0.758403,0.675123,0.512,0.0,1.0,14,20150429
3,1,1.0,0.952728,1.461508,0.128,1.0,1.0,14,20150429
3,1,1.0,0.04461,2.008071,0.064,0.0,1.0,14,20150429
3,0,0.0,0.974024,0.928087,0.512,0.0,1.0,14,20150429
3,1,0.0,0.784453,1.541422,0.0,1.0,0.0,14,20150429
3,0,0.0,0.88808,0.688104,0.032,1.0,1.0,14,20150429
3,1,0.0,0.743762,1.314687,0.032,0.0,0.0,14,20150429
3,1,0.0,0.453986,1.008018,0.064,1.0,0.0,14,20150429
3,0,0.0,0.935616,0.701544,0.256,0.0,1.0,14,20150429
3,1,0.0,0.579289,1.27478,0.032,0.0,0.0,14,20150429
3,0,0.0,0.898918,1.248226,0.256,0.0,1.0,14,20150429
3,1,1.0,0.846059,0.754776,0.512,0.0,1.0,14,20150429
3,0,0.0,0.262512,1.328112,0.256,0.0,1.0,14,20150429
3,1,1.0,0.859559,0.901508,0.512,1.0,1.0,14,20150429
3,0,0.0,0.734635,1.19482,0.128,1.0,1.0,14,20150429
3,1,1.0,0.32659,1.221433,0.128,0.0,1.0,14,20150429
3,0,1.0,0.088532,2.461414,0.0,0.0,0.0,14,20150429
3,1,0.0,0.216878,1.554794,0.032,0.0,0.0,14,20150429
3,1,1.0,0.04499,1.76805,0.064,1.0,1.0,14,20150429
3,0,1.0,0.298069,0.861383,0.128,0.0,0.0,14,20150429
3,1,1.0,0.839974,1.061601,0.064,0.0,1.0,14,20150429
3,0,0.0,0.199195,1.32735,0.128,1.0,1.0,14,20150429
3,0,0.0,0.734065,0.741478,0.256,1.0,1.0,14,20150429
3,0,0.0,0.956912,0.754852,0.512,1.0,1.0,14,20150429
3,1,1.0,0.560845,0.808128,0.032,1.0,1.0,14,20150429
3,1,0.0,0.290844,1.181464,0.032,1.0,0.0,14,20150429
3,0,0.0,0.649262,1.021418,0.128,1.0,1.0,14,20150429
3,1,1.0,0.774755,0.874879,0.256,1.0,1.0,14,20150429
3,1,1.0,0.226766,1.114752,0.256,1.0,1.0,14,20150429
3,1,1.0,0.509317,1.114843,0.032,0.0,1.0,14,20150429
3,0,0.0,0.790537,1.008042,0.256,1.0,1.0,14,20150429
3,0,0.0,0.217639,1.141455,0.128,0.0,1.0,14,20150429
3,1,1.0,0.8472,1.328347,0.128,1.0,1.0,14,20150429
3,0,1.0,0.03149,1.50157,0.0,0.0,0.0,14,20150429
3,0,1.0,0.70041,0.714663,0.0,0.0,0.0,14,20150429
3,0,1.0,0.052976,0.79484,0.064,0.0,0.0,14,20150429
3,1,1.0,0.808791,0.928594,0.256,1.0,1.0,14,20150429
3,1,1.0,0.850812,1.141642,0.064,1.0,1.0,14,20150429
3,0,0.0,0.779319,1.08815,0.032,0.0,1.0,14,20150429
3,0,1.0,0.08492,1.008065,0.064,0.0,0.0,14,20150429
3,1,1.0,0.734826,0.967939,0.256,0.0,1.0,14,20150429
3,0,1.0,0.359105,1.168089,0.064,1.0,0.0,14,20150429
3,1,1.0,0.052596,2.088158,0.064,1.0,1.0,14,20150429
3,0,0.0,0.805939,1.954712,0.256,0.0,1.0,14,20150429
3,0,0.0,0.926109,0.714887,0.512,1.0,1.0,14,20150429
3,0,0.0,0.642036,1.048197,0.032,1.0,1.0,14,20150429
3,0,0.0,0.248632,2.034963,0.128,0.0,1.0,14,20150429
3,1,0.0,0.181512,1.70153,0.0,1.0,0.0,14,20150429
3,0,0.0,0.748516,0.701481,0.128,1.0,1.0,14,20150429
3,1,1.0,0.595641,0.954876,0.512,1.0,1.0,14,20150429
3,0,0.0,0.254146,2.394722,0.032,0.0,1.0,14,20150429
3,0,1.0,0.0,2.021453,0.032,1.0,0.0,14,20150429
3,1,0.0,0.151089,0.994769,0.0,1.0,0.0,14,20150429
3,0,0.0,0.840735,1.074952,0.512,0.0,1.0,14,20150429
3,1,1.0,0.5,1.381513,0.128,0.0,1.0,14,20150429
3,0,0.0,0.935996,1.141357,0.512,1.0,1.0,14,20150429
3,0,0.0,0.01818,2.381348,0.064,0.0,1.0,14,20150429
3,0,0.0,0.664473,1.541214,0.128,0.0,1.0,14,20150429
3,1,1.0,0.586895,0.754772,0.256,1.0,1.0,14,20150429
3,0,0.0,0.60686,1.55487,0.0,0.0,1.0,14,20150429
3,0,0.0,0.782931,0.914894,0.0,1.0,1.0,14,20150429
3,1,0.0,0.871157,0.941355,0.0,1.0,0.0,14,20150429
3,1,0.0,0.739199,0.941516,0.032,1.0,0.0,14,20150429
3,0,0.0,0.905383,0.581939,0.512,0.0,1.0,14,20150429
3,0,0.0,0.781981,1.008192,0.0,1.0,1.0,14,20150429
3,0,0.0,0.801946,0.633964,0.064,1.0,1.0,14,20150429
3,1,0.0,0.59355,2.874669,0.0,0.0,0.0,14,20150429
3,1,1.0,0.657248,0.808092,0.256,0.0,1.0,14,20150429
3,1,1.0,0.844538,0.968455,0.128,0.0,1.0,14,20150429
3,0,0.0,0.828375,0.581566,0.256,1.0,1.0,14,20150429
3,0,0.0,0.269738,1.194692,0.032,0.0,1.0,14,20150429
3,1,1.0,0.347696,1.421474,0.256,0.0,1.0,14,20150429
3,0,1.0,0.0,2.114857,0.064,0.0,0.0,14,20150429
3,1,1.0,0.168582,1.461372,0.032,1.0,1.0,14,20150429
3,0,1.0,0.588986,0.874833,0.032,1.0,0.0,14,20150429
3,1,1.0,0.742431,0.834813,0.512,1.0,1.0,14,20150429
3,0,0.0,0.762586,0.728055,0.512,1.0,1.0,14,20150429
3,1,1.0,0.789777,1.034803,0.512,0.0,1.0,14,20150429
3,0,0.0,0.736727,1.154769,0.064,1.0,1.0,14,20150429
3,0,1.0,0.456457,1.341393,0.064,1.0,0.0,14,20150429
3,0,0.0,0.805749,0.700469,0.256,1.0,1.0,14,20150429
3,1,1.0,0.100321,1.208169,0.128,0.0,1.0,14,20150429
3,0,0.0,0.181892,1.421844,0.032,0.0,1.0,14,20150429
3,1,0.0,0.755171,1.608205,0.0,0.0,0.0,14,20150429
3,1,1.0,0.746234,1.088233,0.128,1.0,1.0,14,20150429
3,1,1.0,0.932383,0.64808,0.512,0.0,1.0,14,20150429
3,1,0.0,0.822481,0.919275,0.0,1.0,0.0,15,20150429
3,0,1.0,0.289513,1.594767,0.032,1.0,0.0,15,20150429
3,0,0.0,0.964898,0.968427,0.512,0.0,1.0,15,20150429
3,1,1.0,0.894545,1.488041,0.512,1.0,1.0,15,20150429
3,1,1.0,0.646219,0.848039,0.256,1.0,1.0,15,20150429
3,1,1.0,0.6601,1.741584,0.032,0.0,1.0,15,20150429
3,1,1.0,0.768671,1.541445,0.128,1.0,1.0,15,20150429
3,1,0.0,0.236843,2.301591,0.032,1.0,0.0,15,20150429
3,0,0.0,0.944933,0.781538,0.512,1.0,1.0,15,20150429
3,1,1.0,0.278865,1.368055,0.128,0.0,1.0,15,20150429
3,0,0.0,0.610473,0.821496,0.0,1.0,1.0,15,20150429
3,0,1.0,0.528331,1.128614,0.128,0.0,0.0,15,20150429
3,1,1.0,0.732164,0.768365,0.032,0.0,1.0,15,20150429
3,0,0.0,0.813164,1.168139,0.256,1.0,1.0,15,20150429
3,0,1.0,0.240266,3.034536,0.128,0.0,0.0,15,20150429
3,0,0.0,0.642797,1.101425,0.256,1.0,1.0,15,20150429
3,0,1.0,0.886179,1.541445,0.0,1.0,0.0,15,20150429
3,0,1.0,0.109448,1.301301,0.0,0.0,0.0,15,20150429
3,0,0.0,0.887129,1.514729,0.512,1.0,1.0,15,20150429
3,0,0.0,0.583472,1.248075,0.064,1.0,1.0,15,20150429
3,0,0.0,0.938087,1.394826,0.256,0.0,1.0,15,20150429
3,0,0.0,0.614466,1.261369,0.0,1.0,1.0,15,20150429
3,1,0.0,0.0718,2.528012,0.064,1.0,0.0,15,20150429
3,0,0.0,0.816587,0.715054,0.512,1.0,1.0,15,20150429
3,0,0.0,0.947595,1.194739,0.128,1.0,1.0,15,20150429
3,0,0.0,0.54069,1.141436,0.0,0.0,1.0,15,20150429
3,0,0.0,0.735206,0.874753,0.128,1.0,1.0,15,20150429
3,1,1.0,0.291414,1.314764,0.256,0.0,1.0,15,20150429
3,0,0.0,0.535937,3.354697,0.032,1.0,1.0,15,20150429
3,1,1.0,0.141012,2.55462,0.064,1.0,1.0,15,20150429
3,0,0.0,0.140821,3.154789,0.064,0.0,1.0,15,20150429
3,1,1.0,0.074462,1.687976,0.256,1.0,1.0,15,20150429
3,0,0.0,0.515782,1.994694,0.128,1.0,1.0,15,20150429
3,0,0.0,0.718283,1.394873,0.064,1.0,1.0,15,20150429
3,0,0.0,0.410823,1.901332,0.256,1.0,1.0,15,20150429
3,1,1.0,0.046321,1.914772,0.0,0.0,1.0,15,20150429
3,1,0.0,0.743572,1.941349,0.0,1.0,0.0,15,20150429
3,1,1.0,0.801756,0.621536,0.512,1.0,1.0,15,20150429
3,0,0.0,0.851573,0.74147,0.512,1.0,1.0,15,20150429
3,1,0.0,0.679304,1.568091,0.0,1.0,0.0,15,20150429
3,0,1.0,0.075413,2.461429,0.032,1.0,0.0,15,20150429
3,0,1.0,0.404359,1.327978,0.064,1.0,0.0,15,20150429
3,1,0.0,0.223343,1.781415,0.0,1.0,0.0,15,20150429
3,1,1.0,0.592979,1.32806,0.256,0.0,1.0,15,20150429
3,0,1.0,0.052025,1.728081,0.032,1.0,0.0,15,20150429
3,1,1.0,0.689762,0.901608,0.128,1.0,1.0,15,20150429
3,1,0.0,0.249583,3.061361,0.032,1.0,0.0,15,20150429
3,1,1.0,0.932573,1.15502,0.256,0.0,1.0,15,20150429
3,0,0.0,0.664663,1.341348,0.0,0.0,1.0,15,20150429
3,1,1.0,0.710297,1.474831,0.256,0.0,1.0,15,20150429
3,0,0.0,0.545634,1.154803,0.256,1.0,1.0,15,20150429
3,0,1.0,0.010384,1.967945,0.032,0.0,0.0,15,20150429
3,0,0.0,0.875531,0.794794,0.512,0.0,1.0,15,20150429
3,1,0.0,0.029018,4.981444,0.128,1.0,0.0,15,20150429
3,0,1.0,0.545824,1.688654,0.0,0.0,0.0,15,20150429
3,1,0.0,0.156033,1.701854,0.0,0.0,0.0,15,20150429
3,0,1.0,0.0,1.394977,0.032,0.0,0.0,15,20150429
3,1,1.0,0.0,3.501264,0.256,1.0,1.0,15,20150429
3,1,1.0,0.311569,1.221459,0.032,0.0,1.0,15,20150429
3,1,1.0,0.434971,0.954638,0.064,0.0,1.0,15,20150429
3,1,1.0,0.19254,1.768034,0.128,0.0,1.0,15,20150429
3,1,1.0,0.412345,1.648064,0.128,1.0,1.0,15,20150429
3,0,1.0,0.277724,1.541338,0.064,0.0,0.0,15,20150429
3,1,1.0,0.790157,0.888145,0.512,0.0,1.0,15,20150429
3,1,1.0,0.492775,0.661596,0.128,0.0,1.0,15,20150429
3,1,1.0,0.82096,1.394664,0.064,0.0,1.0,15,20150429
3,0,1.0,0.094047,1.341384,0.064,1.0,0.0,15,20150429
3,1,1.0,0.046511,2.141461,0.032,1.0,1.0,15,20150429
3,0,1.0,0.679874,1.754781,0.128,0.0,0.0,15,20150429
3,1,1.0,0.086061,1.354821,0.032,1.0,1.0,15,20150429
3,1,0.0,0.49981,1.128018,0.0,0.0,0.0,15,20150429
3,1,1.0,0.575867,0.701529,0.064,0.0,1.0,15,20150429
3,1,1.0,0.707825,0.674655,0.064,1.0,1.0,15,20150429
3,0,0.0,0.809742,0.848059,0.512,0.0,1.0,15,20150429
3,0,1.0,0.162308,2.501344,0.032,0.0,0.0,15,20150429
3,1,1.0,0.59412,0.621381,0.064,1.0,1.0,15,20150429
3,0,0.0,0.773424,0.96811,0.256,0.0,1.0,15,20150429
3,1,1.0,0.246731,1.274868,0.128,0.0,1.0,15,20150429
3,1,1.0,0.590888,0.981496,0.256,1.0,1.0,15,20150429
3,0,0.0,0.921545,0.98068,0.512,0.0,1.0,15,20150429
3,0,0.0,0.411774,1.381258,0.128,1.0,1.0,15,20150429
3,1,1.0,0.149188,1.194951,0.032,0.0,1.0,15,20150429
3,0,0.0,0.728741,0.954754,0.064,0.0,1.0,15,20150429
3,1,1.0,1.0,0.83484,0.512,0.0,1.0,15,20150429
3,0,0.0,0.858418,2.368254,0.128,0.0,1.0,15,20150429
3,1,1.0,0.815826,1.168159,0.512,0.0,1.0,15,20150429
3,1,1.0,0.595641,1.074821,0.512,1.0,1.0,15,20150429
3,1,1.0,0.311569,0.995066,0.0,0.0,1.0,15,20150429
3,0,0.0,0.354731,1.474758,0.064,0.0,1.0,15,20150429
3,1,1.0,0.052976,1.234817,0.064,0.0,1.0,15,20150429
3,1,1.0,0.741481,0.941413,0.512,1.0,1.0,15,20150429
3,1,1.0,0.870587,1.021482,0.512,0.0,1.0,15,20150429
3,0,0.0,0.792629,1.568138,0.256,0.0,1.0,15,20150429
3,0,0.0,0.893404,1.048164,0.256,0.0,1.0,15,20150429
3,0,1.0,0.12561,1.074837,0.032,0.0,0.0,15,20150429
3,0,1.0,0.051074,2.114606,0.0,1.0,0.0,15,20150429
3,0,0.0,0.078075,2.626574,0.256,1.0,1.0,16,20150429
3,0,0.0,0.220681,1.101414,0.032,1.0,1.0,16,20150429
3,0,0.0,0.277153,1.194837,0.032,0.0,1.0,16,20150429
3,1,1.0,0.663142,1.568097,0.256,0.0,1.0,16,20150429
3,0,0.0,0.983722,0.96797,0.512,1.0,1.0,16,20150429
3,0,0.0,0.682727,0.781531,0.512,0.0,1.0,16,20150429
3,1,1.0,0.243879,1.634817,0.0,0.0,1.0,16,20150429
3,0,0.0,0.764678,1.208286,0.256,1.0,1.0,16,20150429
3,1,0.0,0.411964,1.888356,0.128,1.0,0.0,16,20150429
3,0,0.0,0.852714,0.754853,0.512,0.0,1.0,16,20150429
3,1,1.0,0.39352,0.914779,0.256,0.0,1.0,16,20150429
3,0,0.0,0.354922,1.248123,0.064,0.0,1.0,16,20150429
3,0,0.0,0.601156,1.741456,0.032,1.0,1.0,16,20150429
3,0,1.0,0.239125,0.848042,0.064,1.0,0.0,16,20150429
3,1,1.0,0.457598,1.088011,0.032,1.0,1.0,16,20150429
3,0,0.0,0.919644,0.754723,0.128,0.0,1.0,16,20150429
3,1,1.0,0.825904,0.8615,0.512,0.0,1.0,16,20150429
3,1,1.0,0.839404,0.74139,0.512,1.0,1.0,16,20150429
